il,ilce,AKP,CHP,MHP,HDP,OTHERS,AKPV,CHPV,MHPV,HDPV,OTHERSV,kod
Isparta,Uluborlu,0.3962,0.2241,0.3066,0.0301,0.0427,1761.0,996.0,1363.0,134.0,191.0,32
Isparta,Yalvaç,0.4561,0.2518,0.2342,0.0074,0.0505,12620.0,6968.0,6480.0,204.0,1400.0,32
Isparta,Yenişarbademli,0.4195,0.275,0.275,0.002,0.0286,633.0,415.0,415.0,3.0,43.0,32
Kahramanmaraş,Afşin,0.506,0.0824,0.3122,0.0383,0.061300000000000014,21311.0,3470.0,13147.0,1611.0,2581.0,46
Kahramanmaraş,Andırın,0.5074000000000001,0.17,0.2565,0.0077,0.06330000000000001,10486.0,3513.0,5301.0,159.0,1307.0,46
Kahramanmaraş,Çağlayancerit,0.4815,0.0883,0.27899999999999997,0.0957,0.05600000000000002,5953.0,1092.0,3449.0,1183.0,692.0,46
Kahramanmaraş,Dulkadiroğlu,0.7149,0.05690000000000001,0.13449999999999998,0.0425,0.05150000000000002,82689.0,6586.0,15559.0,4911.0,5956.0,46
Kahramanmaraş,Ekinözü,0.5296,0.0789,0.2402,0.1106,0.04130000000000001,3653.0,544.0,1657.0,763.0,285.0,46
Kahramanmaraş,Elbistan,0.4922,0.1094,0.2554,0.0902,0.0528,35799.0,7961.0,18581.0,6561.0,3851.0,46
Kahramanmaraş,Göksun,0.5697,0.0923,0.2672,0.0205,0.050600000000000006,15844.0,2566.0,7432.0,569.0,1409.0,46
Kahramanmaraş,Nurhak,0.2582,0.3556,0.1549,0.1689,0.0623,1759.0,2423.0,1055.0,1151.0,426.0,46
Kahramanmaraş,Onikişubat,0.6912999999999999,0.04650000000000002,0.1887,0.018000000000000002,0.056,139394.0,9370.0,38044.0,3628.0,11298.0,46
Kahramanmaraş,Pazarcık,0.3928,0.2317,0.1156,0.2273,0.033,14316.0,8446.0,4214.0,8286.0,1193.0,46
Kahramanmaraş,Türkoğlu,0.6209,0.0897,0.1956,0.0265,0.06760000000000002,21745.0,3141.0,6852.0,927.0,2363.0,46
Karabük,Eflani,0.5722999999999999,0.1255,0.2169,0.0054,0.08009999999999999,3151.0,691.0,1194.0,30.0,440.0,78
Karabük,Eskipazar,0.5685,0.1002,0.2476,0.0043,0.0793,4667.0,823.0,2033.0,35.0,652.0,78
Karabük,Karabük,0.4791,0.1723,0.2759,0.011200000000000002,0.0615,67540.0,24292.0,38902.0,1578.0,8674.0,78
Karabük,Ovacık,0.5578,0.1458,0.2241,0.005600000000000001,0.06669999999999998,1289.0,337.0,518.0,13.0,154.0,78
Karabük,Safranbolu,0.4414,0.2005,0.2849,0.0127,0.06070000000000001,15760.0,7160.0,10173.0,454.0,2160.0,78
Karabük,Yenice,0.4662,0.29,0.1675,0.0045000000000000005,0.07170000000000001,6625.0,4121.0,2381.0,64.0,1020.0,78
Karaman,Ayrancı,0.511,0.2106,0.2298,0.0053,0.0434,2822.0,1163.0,1269.0,29.0,240.0,70
Karaman,Başyayla,0.6912,0.0522,0.1956,0.0026,0.05830000000000001,1576.0,119.0,446.0,6.0,133.0,70
Karaman,Ermenek,0.4569,0.2067,0.2711,0.006999999999999999,0.05810000000000001,8168.0,3695.0,4847.0,126.0,1042.0,70
Karaman,Karaman,0.5553,0.1552,0.2281,0.012,0.04949999999999999,80042.0,22366.0,32876.0,1724.0,7145.0,70
Karaman,Kazımkarabekir,0.4878,0.0604,0.4153,0.011000000000000001,0.0256,1380.0,171.0,1175.0,31.0,72.0,70
Karaman,Sarıveliler,0.507,0.2192,0.1987,0.0086,0.06630000000000001,3467.0,1499.0,1359.0,59.0,454.0,70
Kars,Akyaka,0.3045,0.297,0.2631,0.08380000000000001,0.05139999999999999,1618.0,1578.0,1398.0,445.0,274.0,36
Kars,Arpaçay,0.3558,0.2237,0.2199,0.16820000000000002,0.0325,3440.0,2163.0,2126.0,1626.0,313.0,36
Kars,Digor,0.06509999999999999,0.0072,0.0165,0.8984000000000001,0.012999999999999998,779.0,86.0,197.0,10758.0,154.0,36
Kars,Kağızman,0.2022,0.0254,0.102,0.6485,0.0215,4668.0,587.0,2355.0,14972.0,504.0,36
Kars,Kars,0.2664,0.1196,0.14029999999999998,0.44,0.03389999999999998,38950.0,17485.0,20507.0,64315.0,4930.0,36
Kars,Sarıkamış,0.3988,0.0579,0.133,0.3671,0.0432,8133.0,1180.0,2712.0,7487.0,881.0,36
Kars,Selim,0.3738,0.0911,0.0866,0.3936,0.0551,4538.0,1106.0,1052.0,4779.0,666.0,36
Kars,Susuz,0.2558,0.1659,0.0664,0.4771,0.034900000000000014,1556.0,1009.0,404.0,2902.0,212.0,36
Kastamonu,Abana,0.5234000000000001,0.2785,0.1514,0.0079,0.03909999999999999,1400.0,745.0,405.0,21.0,104.0,37
Kastamonu,Ağlı,0.552,0.1229,0.2595,0.0032,0.06269999999999999,1051.0,234.0,494.0,6.0,119.0,37
Kastamonu,Araç,0.5083,0.2008,0.2173,0.0054,0.0682,6355.0,2510.0,2717.0,68.0,853.0,37
Kastamonu,Azdavay,0.3975,0.2827,0.239,0.0061,0.07469999999999999,1884.0,1340.0,1133.0,29.0,354.0,37
Kastamonu,Bozkurt,0.5954,0.1163,0.2265,0.0043,0.057400000000000014,3567.0,697.0,1357.0,26.0,344.0,37
Kastamonu,Cide,0.51,0.2459,0.1751,0.0062,0.0627,6466.0,3118.0,2220.0,78.0,796.0,37
Kastamonu,Çatalzeytin,0.6031,0.165,0.1555,0.011000000000000001,0.0654,2529.0,692.0,652.0,46.0,274.0,37
Kastamonu,Daday,0.3795,0.3348,0.2256,0.0074,0.0526,2353.0,2076.0,1399.0,46.0,327.0,37
Kastamonu,Devrekani,0.5002,0.1441,0.3004,0.0041,0.05120000000000001,4113.0,1185.0,2470.0,34.0,421.0,37
Kastamonu,Doğanyurt,0.5474,0.1808,0.1837,0.0067,0.08139999999999999,1871.0,618.0,628.0,23.0,278.0,37
Kastamonu,Hanönü,0.3987,0.2868,0.2468,0.0033,0.06460000000000002,1076.0,774.0,666.0,9.0,174.0,37
Kastamonu,İhsangazi,0.5375,0.0975,0.2945,0.0088,0.062,2079.0,377.0,1139.0,34.0,239.0,37
Kastamonu,İnebolu,0.5589999999999999,0.17420000000000002,0.1955,0.0074,0.06389999999999997,7211.0,2247.0,2522.0,96.0,824.0,37
Kastamonu,Kastamonu,0.4869,0.1863,0.2724,0.0067,0.04760000000000001,111835.0,42791.0,62563.0,1528.0,10977.0,37
Kastamonu,Küre,0.5033,0.1932,0.2323,0.006999999999999999,0.06409999999999999,1930.0,741.0,891.0,27.0,246.0,37
Kastamonu,Pınarbaşı,0.5221,0.2031,0.1754,0.0059,0.0935,1869.0,727.0,628.0,21.0,335.0,37
Kastamonu,Seydiler,0.4856,0.1816,0.2759,0.0035,0.05349999999999999,1262.0,472.0,717.0,9.0,139.0,37
Kastamonu,Şenpazar,0.555,0.1311,0.2289,0.0073,0.07770000000000002,1600.0,378.0,660.0,21.0,224.0,37
Kastamonu,Taşköprü,0.4773,0.1415,0.341,0.004,0.036000000000000004,12088.0,3585.0,8637.0,101.0,916.0,37
Kastamonu,Tosya,0.6292,0.0802,0.2394,0.0048,0.0465,17129.0,2183.0,6518.0,132.0,1260.0,37
Kayseri,Akkışla,0.3942,0.2249,0.33390000000000003,0.0087,0.03840000000000002,1544.0,881.0,1308.0,34.0,150.0,38
Kayseri,Bünyan,0.4834000000000001,0.1015,0.3658,0.0064,0.04359999999999999,8212.0,1725.0,6215.0,108.0,738.0,38
Kayseri,Develi,0.5861,0.0922,0.2708,0.008199999999999999,0.0438,21604.0,3399.0,9982.0,304.0,1611.0,38
Kayseri,Felahiye,0.4454,0.2072,0.3145,0.0033,0.029500000000000005,1623.0,755.0,1146.0,12.0,108.0,38
Kayseri,Hacılar,0.7247,0.0498,0.1923,0.0049,0.028800000000000006,5761.0,396.0,1529.0,39.0,229.0,38
Kayseri,İncesu,0.5178,0.1027,0.2787,0.0561,0.0449,7364.0,1460.0,3964.0,798.0,638.0,38
Kayseri,Kocasinan,0.5176,0.1282,0.2722,0.0291,0.0581,118336.0,29311.0,62236.0,6653.0,13251.0,38
Kayseri,Melikgazi,0.5361,0.1166,0.2751,0.022000000000000002,0.0564,169395.0,36857.0,86913.0,6948.0,17846.0,38
Kayseri,Özvatan,0.4981,0.1211,0.3418,0.0045000000000000005,0.0364,1316.0,320.0,903.0,12.0,96.0,38
Kayseri,Pınarbaşı,0.3491,0.1943,0.314,0.0267,0.1973,5018.0,2792.0,4513.0,384.0,2839.0,38
Kayseri,Sarıoğlan,0.4779,0.2128,0.2525,0.01,0.0469,4245.0,1890.0,2243.0,89.0,416.0,38
Kayseri,Sarız,0.3555,0.2345,0.2695,0.1075,0.03360000000000001,2245.0,1481.0,1702.0,679.0,212.0,38
Kayseri,Talas,0.4602000000000001,0.1457,0.3225,0.0227,0.05880000000000001,34571.0,10945.0,24227.0,1704.0,4420.0,38
Kayseri,Tomarza,0.5333,0.1317,0.285,0.005699999999999999,0.0447,7415.0,1831.0,3963.0,79.0,622.0,38
Kayseri,Yahyalı,0.7123,0.0513,0.1901,0.0055000000000000005,0.041000000000000016,15576.0,1122.0,4157.0,120.0,895.0,38
Kayseri,Yeşilhisar,0.5246,0.1931,0.23010000000000005,0.0103,0.042,5433.0,2000.0,2383.0,107.0,434.0,38
Kırıkkale,Bahşili,0.5705,0.1295,0.2362,0.0119,0.054200000000000005,2493.0,566.0,1032.0,52.0,238.0,71
Kırıkkale,Balışeyh,0.4513,0.19,0.2764,0.0329,0.049500000000000016,1770.0,745.0,1084.0,129.0,194.0,71
Kırıkkale,Çelebi,0.5832,0.0852,0.2824,0.0111,0.038,890.0,130.0,431.0,17.0,58.0,71
Kırıkkale,Delice,0.5397,0.2231,0.1884,0.0204,0.0286,3152.0,1303.0,1100.0,119.0,167.0,71
Kırıkkale,Karakeçili,0.6158,0.0568,0.2888,0.0018,0.03690000000000001,1356.0,125.0,636.0,4.0,81.0,71
Kırıkkale,Keskin,0.593,0.1248,0.2446,0.0053,0.032700000000000014,6195.0,1304.0,2555.0,55.0,341.0,71
Kırıkkale,Kırıkkale,0.5062,0.1532,0.2887,0.0126,0.04079999999999999,81710.0,24733.0,46610.0,2037.0,6567.0,71
Kırıkkale,Sulakyurt,0.4189,0.3075,0.2332,0.0118,0.028599999999999993,1917.0,1407.0,1067.0,54.0,132.0,71
Kırıkkale,Yahşihan,0.4752,0.1563,0.3025,0.0227,0.0445,4596.0,1512.0,2925.0,220.0,432.0,71
Kırklareli,Babaeski,0.1955,0.5635,0.1919,0.0183,0.0311,6706.0,19333.0,6585.0,628.0,1061.0,39
Kırklareli,Demirköy,0.348,0.3533,0.2138,0.0363,0.04950000000000001,1898.0,1927.0,1166.0,198.0,268.0,39
Kırklareli,Kırklareli,0.2309,0.5014,0.214,0.0231,0.030800000000000008,53399.0,115951.0,49487.0,5342.0,7132.0,39
Kırklareli,Kofçaz,0.2852,0.4781,0.17809999999999998,0.008199999999999999,0.05059999999999999,559.0,937.0,349.0,16.0,99.0,39
Kırklareli,Lüleburgaz,0.2217,0.5399,0.187,0.0263,0.02530000000000001,21170.0,51556.0,17855.0,2512.0,2425.0,39
Kırklareli,Pehlivanköy,0.2207,0.4882,0.2441,0.0085,0.0389,652.0,1442.0,721.0,25.0,115.0,39
Kırklareli,Pınarhisar,0.2471,0.475,0.2222,0.0169,0.0389,3236.0,6222.0,2911.0,222.0,510.0,39
Kırklareli,Vize,0.2209,0.5182,0.2091,0.0084,0.043800000000000006,4331.0,10162.0,4101.0,165.0,854.0,39
Kırşehir,Akçakent,0.5974,0.08460000000000001,0.26280000000000003,0.011000000000000001,0.0443,1582.0,224.0,696.0,29.0,117.0,40
Kırşehir,Akpınar,0.4419,0.2396,0.26030000000000003,0.0142,0.0438,2178.0,1181.0,1283.0,70.0,217.0,40
Kırşehir,Boztepe,0.3281,0.2217,0.1527,0.2756,0.0217,1231.0,832.0,573.0,1034.0,82.0,40
Kırşehir,Çiçekdağı,0.5154,0.0944,0.3032,0.052000000000000005,0.035,4763.0,872.0,2802.0,481.0,324.0,40
Kırşehir,Kaman,0.3818,0.24,0.3271,0.0199,0.031400000000000004,8093.0,5088.0,6934.0,421.0,661.0,40
Kırşehir,Kırşehir,0.3961,0.1935,0.3215,0.061,0.0278,52732.0,25762.0,42801.0,8121.0,3714.0,40
Kırşehir,Mucur,0.4708,0.1859,0.2938,0.0189,0.030600000000000006,5575.0,2201.0,3479.0,224.0,363.0,40
Kilis,Elbeyli,0.4808,0.1592,0.3096,0.0279,0.022200000000000004,1480.0,490.0,953.0,86.0,69.0,79
Kilis,Kilis,0.4918,0.0768,0.3561,0.037000000000000005,0.03839999999999999,32279.0,5042.0,23375.0,2428.0,2512.0,79
Kilis,Musabeyli,0.6174000000000001,0.0936,0.1922,0.0418,0.054500000000000035,4135.0,627.0,1287.0,280.0,368.0,79
Kilis,Polateli,0.5937,0.0545,0.28190000000000004,0.0232,0.04659999999999999,1590.0,146.0,755.0,62.0,125.0,79
Kocaeli,Başiskele,0.5868,0.1539,0.13970000000000002,0.0332,0.08670000000000004,29136.0,7642.0,6937.0,1648.0,4300.0,41
Kocaeli,Çayırova,0.4931,0.2132,0.1377,0.0941,0.06220000000000001,31793.0,13749.0,8878.0,6068.0,4006.0,41
Kocaeli,Darıca,0.4716,0.1977,0.15710000000000002,0.1238,0.05,48859.0,20483.0,16275.0,12824.0,5190.0,41
Kocaeli,Derince,0.4286,0.26890000000000003,0.17679999999999998,0.0666,0.05900000000000001,36137.0,22671.0,14905.0,5618.0,4994.0,41
Kocaeli,Dilovası,0.4013000000000001,0.0655,0.1012,0.3948,0.03770000000000001,9923.0,1619.0,2502.0,9762.0,935.0,41
Kocaeli,Gebze,0.4899,0.2175,0.1578,0.0704,0.0646,100181.0,44482.0,32272.0,14399.0,13265.0,41
Kocaeli,Gölcük,0.4509,0.2929,0.15289999999999998,0.0348,0.06870000000000001,41742.0,27121.0,14153.0,3226.0,6377.0,41
Kocaeli,İzmit,0.4109,0.3244,0.1482,0.0441,0.07279999999999999,86540.0,68315.0,31210.0,9291.0,15286.0,41
Kocaeli,Kandıra,0.5271,0.2441,0.1406,0.0194,0.06950000000000002,16233.0,7517.0,4329.0,596.0,2135.0,41
Kocaeli,Karamürsel,0.4675,0.2635,0.156,0.0284,0.0848,15942.0,8985.0,5319.0,969.0,2886.0,41
Kocaeli,Kartepe,0.5274,0.2221,0.1445,0.0416,0.0645,34024.0,14331.0,9320.0,2682.0,4169.0,41
Kocaeli,Körfez,0.41700000000000004,0.2238,0.17300000000000001,0.1178,0.0687,37027.0,19872.0,15359.0,10457.0,6100.0,41
Konya,Ahırlı,0.6493000000000001,0.1051,0.1896,0.0058,0.05029999999999999,1798.0,291.0,525.0,16.0,139.0,42
Konya,Akören,0.7139,0.0774,0.1716,0.003,0.034400000000000014,2592.0,281.0,623.0,11.0,124.0,42
Konya,Akşehir,0.4921,0.2047,0.2549,0.0148,0.03380000000000002,28166.0,11717.0,14589.0,845.0,1943.0,42
Konya,Altınekin,0.8120999999999999,0.059000000000000004,0.08470000000000001,0.0045000000000000005,0.0398,7099.0,516.0,740.0,39.0,348.0,42
Konya,Beyşehir,0.5514,0.0534,0.3514,0.0045000000000000005,0.039700000000000006,23719.0,2298.0,15114.0,192.0,1701.0,42
Konya,Bozkır,0.6658,0.096,0.177,0.0044,0.05729999999999999,10602.0,1528.0,2819.0,70.0,910.0,42
Konya,Cihanbeyli,0.4532,0.0764,0.0895,0.35340000000000005,0.0276,13141.0,2214.0,2594.0,10246.0,801.0,42
Konya,Çeltik,0.6232,0.1063,0.2214,0.0187,0.030500000000000006,3606.0,615.0,1281.0,108.0,177.0,42
Konya,Çumra,0.7236,0.052300000000000006,0.1778,0.0075,0.03880000000000002,28249.0,2041.0,6941.0,291.0,1524.0,42
Konya,Derbent,0.5824,0.2259,0.1454,0.0045000000000000005,0.0418,1686.0,654.0,421.0,13.0,121.0,42
Konya,Derebucak,0.6251,0.062,0.2778,0.0012,0.0338,2621.0,260.0,1165.0,5.0,142.0,42
Konya,Doğanhisar,0.5508,0.17300000000000001,0.2031,0.0051,0.0684,6288.0,1975.0,2319.0,58.0,782.0,42
Konya,Emirgazi,0.6206,0.1586,0.1805,0.0085,0.031999999999999994,2693.0,688.0,783.0,37.0,139.0,42
Konya,Ereğli,0.4437,0.2404,0.2509,0.0374,0.0276,35894.0,19443.0,20297.0,3029.0,2237.0,42
Konya,Güneysınır,0.8278,0.027999999999999997,0.1019,0.0021,0.04020000000000002,5087.0,172.0,626.0,13.0,247.0,42
Konya,Hadim,0.7153,0.0858,0.1468,0.0063,0.0462,5672.0,680.0,1164.0,50.0,366.0,42
Konya,Halkapınar,0.6420999999999999,0.107,0.2089,0.0039,0.03899999999999998,1801.0,300.0,586.0,11.0,109.0,42
Konya,Hüyük,0.5559000000000001,0.1501,0.24850000000000005,0.0046,0.04110000000000001,5909.0,1596.0,2642.0,49.0,437.0,42
Konya,Ilgın,0.5861,0.14880000000000002,0.2137,0.008,0.043800000000000006,20093.0,5100.0,7325.0,273.0,1497.0,42
Konya,Kadınhanı,0.7429000000000001,0.079,0.1208,0.0085,0.049,14225.0,1513.0,2314.0,162.0,938.0,42
Konya,Karapınar,0.6272,0.1663,0.16010000000000002,0.0046,0.04220000000000002,16701.0,4428.0,4262.0,122.0,1117.0,42
Konya,Karatay,0.7787999999999999,0.0392,0.0914,0.04650000000000002,0.04410000000000002,128536.0,6478.0,15093.0,7667.0,7299.0,42
Konya,Kulu,0.5482,0.0488,0.0873,0.2807,0.03509999999999998,13692.0,1218.0,2180.0,7012.0,879.0,42
Konya,Meram,0.7521,0.0663,0.1197,0.0183,0.04379999999999999,149536.0,13190.0,23789.0,3640.0,8730.0,42
Konya,Sarayönü,0.7226,0.0693,0.124,0.0184,0.06570000000000001,11731.0,1125.0,2013.0,299.0,1066.0,42
Konya,Selçuklu,0.6620999999999999,0.08220000000000001,0.1668,0.0453,0.04410000000000002,222655.0,27645.0,56085.0,15227.0,14774.0,42
Konya,Seydişehir,0.5062,0.2136,0.2098,0.0073,0.0634,20312.0,8571.0,8420.0,294.0,2545.0,42
Konya,Taşkent,0.7269,0.0577,0.1602,0.0031,0.0522,3013.0,239.0,664.0,13.0,216.0,42
Konya,Tuzlukçu,0.4919,0.2725,0.1993,0.0073,0.0291,2098.0,1162.0,850.0,31.0,125.0,42
Konya,Yalıhüyük,0.6709999999999999,0.07139999999999999,0.2159,0.005600000000000001,0.0362,724.0,77.0,233.0,6.0,39.0,42
Konya,Yunak,0.6759000000000001,0.0635,0.1525,0.07429999999999999,0.03380000000000001,8587.0,807.0,1938.0,944.0,430.0,42
Kütahya,Altıntaş,0.5399,0.13119999999999998,0.2323,0.0066,0.0902,5946.0,1445.0,2559.0,73.0,994.0,43
Kütahya,Aslanapa,0.6942,0.0499,0.2024,0.0038,0.049600000000000005,4925.0,354.0,1436.0,27.0,352.0,43
Kütahya,Çavdarhisar,0.5489,0.1437,0.2221,0.0046,0.08089999999999999,2758.0,722.0,1116.0,23.0,406.0,43
Kütahya,Domaniç,0.5227,0.1433,0.2454,0.0071,0.08150000000000003,5631.0,1544.0,2643.0,77.0,879.0,43
Kütahya,Dumlupınar,0.5445,0.1827,0.2242,0.0035,0.04500000000000001,1088.0,365.0,448.0,7.0,90.0,43
Kütahya,Emet,0.552,0.1115,0.2478,0.006,0.08350000000000002,7943.0,1605.0,3566.0,86.0,1198.0,43
Kütahya,Gediz,0.55,0.1023,0.2962,0.0049,0.0469,18762.0,3490.0,10104.0,166.0,1602.0,43
Kütahya,Hisarcık,0.5565,0.1344,0.2436,0.0091,0.056700000000000014,4916.0,1187.0,2152.0,80.0,501.0,43
Kütahya,Kütahya,0.5459,0.1189,0.2698,0.0088,0.0573,200101.0,43586.0,98882.0,3216.0,21011.0,43
Kütahya,Pazarlar,0.6075,0.1072,0.2221,0.005699999999999999,0.05719999999999999,2125.0,375.0,777.0,20.0,201.0,43
Kütahya,Simav,0.5581,0.1126,0.2781,0.0045000000000000005,0.04680000000000002,23503.0,4740.0,11712.0,189.0,1971.0,43
Kütahya,Şaphane,0.5328,0.1609,0.2321,0.0115,0.0628,2543.0,768.0,1108.0,55.0,300.0,43
Kütahya,Tavşanlı,0.5483,0.0925,0.2874,0.0086,0.06339999999999997,37593.0,6345.0,19704.0,592.0,4349.0,43
Malatya,Akçadağ,0.3888,0.185,0.0994,0.1747,0.28490000000000004,7067.0,3363.0,1806.0,3176.0,5179.0,44
Malatya,Arapgir,0.4674,0.3189,0.1333,0.0455,0.037000000000000005,3069.0,2094.0,875.0,299.0,241.0,44
Malatya,Arguvan,0.1549,0.5706,0.022400000000000003,0.2248,0.0283,863.0,3178.0,125.0,1252.0,157.0,44
Malatya,Battalgazi,0.662,0.1192,0.1023,0.0681,0.0681,111097.0,20002.0,17175.0,11434.0,11432.0,44
Malatya,Darende,0.6829999999999999,0.0872,0.1474,0.0336,0.0541,10519.0,1343.0,2270.0,518.0,832.0,44
Malatya,Doğanşehir,0.4329,0.2164,0.1632,0.14400000000000002,0.0483,10113.0,5056.0,3813.0,3363.0,1131.0,44
Malatya,Doğanyol,0.6489,0.1219,0.1232,0.0444,0.06549999999999999,1506.0,283.0,286.0,103.0,152.0,44
Malatya,Hekimhan,0.3493,0.4543,0.1306,0.0377,0.0309,4564.0,5936.0,1707.0,492.0,403.0,44
Malatya,Kale,0.8434,0.0558,0.0338,0.022000000000000002,0.06979999999999997,3371.0,223.0,135.0,88.0,278.0,44
Malatya,Kuluncak,0.5254,0.265,0.1418,0.0346,0.0349,2579.0,1301.0,696.0,170.0,172.0,44
Malatya,Pütürge,0.7669,0.0814,0.0424,0.0644,0.04880000000000002,6744.0,716.0,373.0,566.0,429.0,44
Malatya,Yazıhan,0.529,0.2089,0.0555,0.16079999999999994,0.06480000000000001,4298.0,1697.0,451.0,1306.0,527.0,44
Malatya,Yeşilyurt,0.5689,0.17190000000000005,0.1265,0.07440000000000001,0.08970000000000003,91623.0,27689.0,20372.0,11991.0,14454.0,44
Manisa,Ahmetli,0.4036,0.2532,0.2591,0.0574,0.0271,4409.0,2766.0,2830.0,627.0,294.0,45
Manisa,Akhisar,0.3554,0.3634000000000001,0.2125,0.0322,0.036500000000000005,39030.0,39906.0,23337.0,3532.0,4025.0,45
Manisa,Alaşehir,0.3345,0.3332,0.2364,0.0504,0.04940000000000001,21566.0,21481.0,15240.0,3248.0,3173.0,45
Manisa,Demirci,0.5539000000000001,0.1261,0.26170000000000004,0.0085,0.0498,14862.0,3382.0,7022.0,229.0,1342.0,45
Manisa,Gölmarmara,0.2924,0.2873,0.1912,0.2059,0.0232,2873.0,2823.0,1879.0,2023.0,230.0,45
Manisa,Gördes,0.5103,0.1512,0.2849,0.0092,0.044800000000000006,10387.0,3077.0,5799.0,188.0,914.0,45
Manisa,Kırkağaç,0.5453,0.1971,0.1977,0.0121,0.0485,14066.0,5084.0,5099.0,313.0,1249.0,45
Manisa,Köprübaşı,0.4448,0.1956,0.3152,0.0106,0.033900000000000007,4232.0,1861.0,2999.0,101.0,325.0,45
Manisa,Kula,0.434,0.2572,0.26,0.0118,0.0374,13269.0,7864.0,7950.0,360.0,1147.0,45
Manisa,Salihli,0.2765,0.3807,0.2426,0.0721,0.028499999999999994,29032.0,39974.0,25473.0,7571.0,2993.0,45
Manisa,Sarıgöl,0.2903,0.3597,0.2789,0.0302,0.042100000000000005,7326.0,9076.0,7038.0,763.0,1061.0,45
Manisa,Saruhanlı,0.3259,0.35100000000000003,0.2219,0.07440000000000001,0.026900000000000004,12121.0,13052.0,8254.0,2768.0,1003.0,45
Manisa,Selendi,0.5003,0.2172,0.24100000000000002,0.0067,0.03510000000000001,7061.0,3065.0,3402.0,94.0,494.0,45
Manisa,Soma,0.3987,0.2746,0.254,0.0269,0.04589999999999999,27224.0,18753.0,17344.0,1840.0,3143.0,45
Manisa,Şehzadeler,0.3624,0.2651,0.2464,0.0998,0.026500000000000003,38317.0,28024.0,26051.0,10548.0,2811.0,45
Manisa,Turgutlu,0.3586,0.2934,0.1961,0.1204,0.031800000000000016,34056.0,27863.0,18625.0,11435.0,3023.0,45
Manisa,Yunusemre,0.3652,0.2426,0.2527,0.109,0.030900000000000007,47181.0,31345.0,32644.0,14077.0,3969.0,45
Mardin,Artuklu,0.3372,0.0235,0.0206,0.5115999999999999,0.19360000000000005,25451.0,1776.0,1558.0,38621.0,14610.0,47
Mardin,Dargeçit,0.1265,0.0067,0.0142,0.8106,0.07010000000000001,1571.0,83.0,176.0,10067.0,871.0,47
Mardin,Derik,0.07719999999999999,0.0032,0.0044,0.8811,0.06440000000000001,2400.0,99.0,136.0,27392.0,2004.0,47
Mardin,Kızıltepe,0.0962,0.0058,0.005699999999999999,0.8637,0.051900000000000016,11450.0,694.0,677.0,102789.0,6187.0,47
Mardin,Mazıdağı,0.0875,0.0053,0.0078,0.8543999999999999,0.07940000000000003,1380.0,83.0,123.0,13470.0,1251.0,47
Mardin,Midyat,0.4066,0.0117,0.0174,0.4812,0.14329999999999998,17577.0,504.0,751.0,20799.0,6198.0,47
Mardin,Nusaybin,0.0653,0.0037,0.008,0.9042,0.029299999999999993,3586.0,204.0,440.0,49669.0,1615.0,47
Mardin,Ömerli,0.35350000000000004,0.0192,0.0161,0.541,0.1186,2436.0,132.0,111.0,3728.0,818.0,47
Mardin,Savur,0.2546,0.0101,0.0123,0.6453,0.13560000000000005,3157.0,125.0,152.0,8002.0,1683.0,47
Mardin,Yeşilli,0.535,0.0053,0.0093,0.3505,0.1834,3637.0,36.0,63.0,2383.0,1248.0,47
Mersin,Akdeniz,0.2193,0.2614,0.1292,0.3704,0.0198,33738.0,40216.0,19883.0,56988.0,3047.0,33
Mersin,Anamur,0.3225,0.2985,0.3295,0.0154,0.0342,13313.0,12324.0,13604.0,637.0,1414.0,33
Mersin,Aydıncık,0.3188,0.261,0.3838,0.0075,0.029100000000000008,2222.0,1819.0,2675.0,52.0,203.0,33
Mersin,Bozyazı,0.3974,0.1887,0.37,0.0105,0.033699999999999994,6612.0,3139.0,6157.0,175.0,562.0,33
Mersin,Çamlıyayla,0.365,0.1649,0.4231,0.0088,0.0385,2163.0,977.0,2507.0,52.0,227.0,33
Mersin,Erdemli,0.4318,0.196,0.2975,0.0418,0.0331,34901.0,15842.0,24044.0,3380.0,2685.0,33
Mersin,Gülnar,0.3097,0.3005,0.35100000000000003,0.0061,0.032900000000000006,5231.0,5075.0,5928.0,103.0,552.0,33
Mersin,Mezitli,0.2096,0.4005,0.2199,0.1464,0.023600000000000003,21272.0,40657.0,22327.0,14863.0,2402.0,33
Mersin,Mut,0.3886,0.2752,0.2875,0.0096,0.03920000000000001,14604.0,10340.0,10802.0,361.0,1474.0,33
Mersin,Silifke,0.2831,0.342,0.3254,0.0202,0.0295,20708.0,25015.0,23803.0,1479.0,2153.0,33
Mersin,Tarsus,0.2085,0.2707,0.3144,0.1837,0.022800000000000008,39930.0,51830.0,60207.0,35182.0,4392.0,33
Mersin,Toroslar,0.2788,0.2105,0.2372,0.249,0.0249,45280.0,34191.0,38524.0,40443.0,4014.0,33
Mersin,Yenişehir,0.1882,0.4007,0.1779,0.2127,0.0207,26743.0,56937.0,25279.0,30219.0,2930.0,33
Muğla,Bodrum,0.162,0.5618,0.1499,0.0971,0.029400000000000006,15301.0,53060.0,14162.0,9174.0,2790.0,48
Muğla,Dalaman,0.3251,0.3728,0.2384,0.0306,0.033400000000000006,7148.0,8197.0,5243.0,672.0,733.0,48
Muğla,Datça,0.1863,0.5081,0.1705,0.0866,0.04870000000000002,2464.0,6719.0,2255.0,1145.0,642.0,48
